ori_lng_84,ori_lat_84,des_lng_84,des_lat_84,route_dis,euclidean_dis,turn,cross road,geometry
118.8077417,32.06122181,118.8018081,32.06031484,884,569.2377067,4,0,"LINESTRING (118.8077416624703 32.06122180770658, 118.8077407707062 32.06122175530092, 118.8077309045931 32.06121473743556, 118.8075946413326 32.06100635257796, 118.8075551827097 32.06096757544718, 118.8074879001314 32.06093761191548, 118.8074358563076 32.06093233443218, 118.8067465672249 32.06103054420988, 118.8060930337801 32.06121525722671, 118.8060930337801 32.06121525722671, 118.8060123093631 32.06111712205647, 118.8059504270695 32.0610306935957, 118.8058661255399 32.06090880885366, 118.8057944032138 32.06076718766459, 118.8057406709193 32.06056916912609, 118.8056798413924 32.06024560117825, 118.8056539026087 32.06010452724929, 118.8055510666951 32.05951959153529, 118.8055510666951 32.05951959153529, 118.8049028089332 32.05961244723959, 118.8043451691464 32.05968520110012, 118.8041628764078 32.05969475924466, 118.8040793662979 32.05969083033833, 118.8039329985909 32.05967937698149, 118.8037938158396 32.05966036475915, 118.8033547186973 32.05955731917872, 118.8032361769328 32.05953704714985, 118.8030673379667 32.05951019048955, 118.8030143497662 32.05950204003095, 118.8030143497662 32.05950204003095, 118.8025311434163 32.05942338899073, 118.8022598731218 32.05938656225429, 118.8020460651789 32.05937706839387, 118.8014620369961 32.05941662255344, 118.8014620369961 32.05941662255344, 118.801841603319 32.06013656983209, 118.8019439027505 32.06032027409712, 118.8019439027505 32.06032027409712, 118.8018531318541 32.06036465081672, 118.8018073441281 32.06031454150021, 118.8018081379566 32.06031484437051)"
118.8077417,32.06122181,118.8009587,32.06067816,977,643.3243586,3,0,"LINESTRING (118.8077416624703 32.06122180770658, 118.8077407707062 32.06122175530092, 118.8077309045931 32.06121473743556, 118.8075946413326 32.06100635257796, 118.8075551827097 32.06096757544718, 118.8074879001314 32.06093761191548, 118.8074358563076 32.06093233443218, 118.8067465672249 32.06103054420988, 118.8060930337801 32.06121525722671, 118.8060930337801 32.06121525722671, 118.8060123093631 32.06111712205647, 118.8059504270695 32.0610306935957, 118.8058661255399 32.06090880885366, 118.8057944032138 32.06076718766459, 118.8057406709193 32.06056916912609, 118.8056798413924 32.06024560117825, 118.8056539026087 32.06010452724929, 118.8055510666951 32.05951959153529, 118.8055510666951 32.05951959153529, 118.8049028089332 32.05961244723959, 118.8043451691464 32.05968520110012, 118.8041628764078 32.05969475924466, 118.8040793662979 32.05969083033833, 118.8039329985909 32.05967937698149, 118.8037938158396 32.05966036475915, 118.8033547186973 32.05955731917872, 118.8032361769328 32.05953704714985, 118.8030673379667 32.05951019048955, 118.8030143497662 32.05950204003095, 118.8030143497662 32.05950204003095, 118.8025311434163 32.05942338899073, 118.8022598731218 32.05938656225429, 118.8020460651789 32.05937706839387, 118.8014620369961 32.05941662255344, 118.8005669554468 32.05950396015132, 118.8005669554468 32.05950396015132, 118.8011539328474 32.06060309600205, 118.8009579883397 32.06067811242639, 118.8009586811583 32.06067815695557)"
118.8085697,32.06498659,118.8120717,32.06912282,703,565.4130506,2,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8121566458238 32.06905423279613, 118.8120714504653 32.06912244759794, 118.8120717304128 32.06912282335152)"
118.8085697,32.06498659,118.8119657,32.06996824,909,638.709156,4,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.8127231651353 32.06957475478309, 118.8126747169648 32.06974225183082, 118.8126020467081 32.06999426522966, 118.8125957670705 32.07001405138625, 118.8125473248057 32.0701654860482, 118.8125473248057 32.0701654860482, 118.8119448258792 32.07006445316301, 118.8119654669548 32.06996762874457, 118.8119657469284 32.06996823990673)"
118.8085697,32.06498659,118.8099971,32.06987719,775,558.7850176,7,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8105267351774 32.06776273558623, 118.8103804629226 32.068041257361, 118.8103804629226 32.068041257361, 118.8102602088684 32.06829188418453, 118.8101471374206 32.06851814840034, 118.8099927918373 32.0688065328735, 118.8099631801739 32.06885734520039, 118.8099631801739 32.06885734520039, 118.8101891893241 32.06892121027077, 118.8101891893241 32.06892121027077, 118.8101021252508 32.06918842298806, 118.8100752035057 32.06924998470755, 118.8100752035057 32.06924998470755, 118.8101469497921 32.06928167626865, 118.8101469497921 32.06928167626865, 118.8099782467507 32.06965706158306, 118.8099486309607 32.06973924178534, 118.80990734907 32.06985184964073, 118.8099970384586 32.06987691807247, 118.8099970995127 32.06987718887029)"
118.8085697,32.06498659,118.8126593,32.07091495,966,762.3801332,4,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.8127231651353 32.06957475478309, 118.8126747169648 32.06974225183082, 118.8126020467081 32.06999426522966, 118.8125957670705 32.07001405138625, 118.8125473248057 32.0701654860482, 118.8125114460367 32.07025592742308, 118.8123769198832 32.0704893199337, 118.8123006889037 32.07061887740568, 118.8122908180311 32.07067226788774, 118.81229619337 32.07069989947742, 118.812318588834 32.07082956749837, 118.8123221709786 32.07085869949704, 118.8123221709786 32.07085869949704, 118.8126601750557 32.07087583073372, 118.8126583763915 32.07091481873124, 118.8126592650786 32.07091495421963)"
118.8085697,32.06498659,118.8105673,32.06952784,755,537.7162254,6,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8105267351774 32.06776273558623, 118.8103804629226 32.068041257361, 118.8103804629226 32.068041257361, 118.8102602088684 32.06829188418453, 118.8101471374206 32.06851814840034, 118.8099927918373 32.0688065328735, 118.8099631801739 32.06885734520039, 118.8099631801739 32.06885734520039, 118.8101891893241 32.06892121027077, 118.8101891893241 32.06892121027077, 118.8101021252508 32.06918842298806, 118.8100752035057 32.06924998470755, 118.8100752035057 32.06924998470755, 118.8101469497921 32.06928167626865, 118.8104527656919 32.06938581658589, 118.8106088044184 32.06944867031097, 118.8105666357337 32.06952758277104, 118.8105672718441 32.06952784356019)"
118.8085697,32.06498659,118.8104632,32.07124358,999,716.461765,6,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8101199730422 32.06650486599235, 118.8101081003584 32.0671052561019, 118.8101626899963 32.06747637396199, 118.8102226404281 32.06793861799965, 118.8103804629226 32.068041257361, 118.8103804629226 32.068041257361, 118.8102602088684 32.06829188418453, 118.8101471374206 32.06851814840034, 118.8099927918373 32.0688065328735, 118.8099631801739 32.06885734520039, 118.8099308765363 32.06891270798815, 118.8098276837312 32.06909171272178, 118.8095988654797 32.06948307518193, 118.8093179887436 32.07002749121578, 118.8090182711666 32.0705946457558, 118.8089796854314 32.07066371162756, 118.8089796854314 32.07066371162756, 118.8092021444437 32.07077786017955, 118.809406655738 32.07088336565769, 118.8096515270254 32.0709719039393, 118.8097170067465 32.07097287820444, 118.8100515708315 32.07096719270423, 118.8102542730009 32.07096415514025, 118.8102542730009 32.07096415514025, 118.8102533675109 32.07102764163879, 118.8102533618342 32.0710704851564, 118.8104623125652 32.0712435371257, 118.8104631518499 32.0712435756376)"
118.8085697,32.06498659,118.81061,32.07048669,924,639.5756335,6,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8105267351774 32.06776273558623, 118.8103804629226 32.068041257361, 118.8103804629226 32.068041257361, 118.8102602088684 32.06829188418453, 118.8101471374206 32.06851814840034, 118.8099927918373 32.0688065328735, 118.8099631801739 32.06885734520039, 118.8099308765363 32.06891270798815, 118.8098276837312 32.06909171272178, 118.8095988654797 32.06948307518193, 118.8093179887436 32.07002749121578, 118.8093179887436 32.07002749121578, 118.8096453788618 32.07014401391046, 118.8096453788618 32.07014401391046, 118.8097027651598 32.07026192195717, 118.8097637455393 32.07034392808826, 118.8097637455393 32.07034392808826, 118.8098758630698 32.07036090833417, 118.8099915640892 32.0703901925695, 118.8101162324624 32.07041656208555, 118.810236412422 32.07045052454857, 118.8103539025416 32.07046456409263, 118.8104695974482 32.07047323000452, 118.8106086070458 32.070487622245, 118.8106095041274 32.07048610604394, 118.8106100217263 32.07048669241971)"
118.8085697,32.06498659,118.8116043,32.07039444,965,664.5833627,4,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.8127231651353 32.06957475478309, 118.8126747169648 32.06974225183082, 118.8126020467081 32.06999426522966, 118.8125957670705 32.07001405138625, 118.8125473248057 32.0701654860482, 118.8125114460367 32.07025592742308, 118.8123769198832 32.0704893199337, 118.8122478153944 32.07045886649851, 118.8122478153944 32.07045886649851, 118.8117815813813 32.07036168980764, 118.8116219783774 32.07032696489785, 118.8116040331246 32.07039400001751, 118.8116043302469 32.07039443554152)"
118.8085697,32.06498659,118.810727,32.06966435,789,557.2502224,7,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8105267351774 32.06776273558623, 118.8103804629226 32.068041257361, 118.8103804629226 32.068041257361, 118.8102602088684 32.06829188418453, 118.8101471374206 32.06851814840034, 118.8099927918373 32.0688065328735, 118.8099631801739 32.06885734520039, 118.8099631801739 32.06885734520039, 118.8101891893241 32.06892121027077, 118.8101891893241 32.06892121027077, 118.8101021252508 32.06918842298806, 118.8100752035057 32.06924998470755, 118.8100752035057 32.06924998470755, 118.8101469497921 32.06928167626865, 118.8104527656919 32.06938581658589, 118.8107675293108 32.06951311268973, 118.8107675293108 32.06951311268973, 118.8107154826524 32.06966072213464, 118.8107262438818 32.06966395024351, 118.8107269814 32.06966435210457)"
118.8085697,32.06498659,118.8130167,32.06996882,832,693.9070003,2,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.8131050156606 32.06988879478396, 118.8130162472618 32.06996837627345, 118.813016712789 32.0699688188694)"
118.8085697,32.06498659,118.8104166,32.06922246,731,501.017134,5,2,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8105267351774 32.06776273558623, 118.8103804629226 32.068041257361, 118.8103804629226 32.068041257361, 118.8102602088684 32.06829188418453, 118.8101471374206 32.06851814840034, 118.8099927918373 32.0688065328735, 118.8099631801739 32.06885734520039, 118.8099631801739 32.06885734520039, 118.8101891893241 32.06892121027077, 118.8102770788107 32.06894856395596, 118.8103290951903 32.0689616014694, 118.8103909752288 32.06898091294622, 118.8102869006144 32.069133093936, 118.8102429254297 32.06925177125864, 118.8102429254297 32.06925177125864, 118.8103864174524 32.06929528305244, 118.810416030851 32.06922229263472, 118.8104165824603 32.06922246019688)"
118.8085697,32.06498659,118.8114467,32.06967375,983,586.443042,5,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.8127231651353 32.06957475478309, 118.8126747169648 32.06974225183082, 118.8126020467081 32.06999426522966, 118.8125957670705 32.07001405138625, 118.8125473248057 32.0701654860482, 118.8125473248057 32.0701654860482, 118.8116812147896 32.07002113485731, 118.8117189118904 32.06983201156412, 118.8117189118904 32.06983201156412, 118.8114221149998 32.06977978209854, 118.8114463481184 32.06967306281235, 118.8114467467692 32.06967375438374)"
118.8085697,32.06498659,118.810643,32.07037418,923,628.6530473,7,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8101199730422 32.06650486599235, 118.8101081003584 32.0671052561019, 118.8101626899963 32.06747637396199, 118.8102226404281 32.06793861799965, 118.8103804629226 32.068041257361, 118.8103804629226 32.068041257361, 118.8102602088684 32.06829188418453, 118.8101471374206 32.06851814840034, 118.8099927918373 32.0688065328735, 118.8099631801739 32.06885734520039, 118.8099308765363 32.06891270798815, 118.8098276837312 32.06909171272178, 118.8095988654797 32.06948307518193, 118.8093179887436 32.07002749121578, 118.8093179887436 32.07002749121578, 118.8096453788618 32.07014401391046, 118.8096453788618 32.07014401391046, 118.8097027651598 32.07026192195717, 118.8097637455393 32.07034392808826, 118.8097637455393 32.07034392808826, 118.8098758630698 32.07036090833417, 118.8099915640892 32.0703901925695, 118.8101162324624 32.07041656208555, 118.810236412422 32.07045052454857, 118.8103539025416 32.07046456409263, 118.8104695974482 32.07047323000452, 118.8106175751685 32.07048929160932, 118.8106328212492 32.07049029350473, 118.8106427056771 32.07037415750355, 118.8106429864428 32.07037418197032)"
118.8085697,32.06498659,118.81237,32.07002493,871,663.9787545,4,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.8127231651353 32.06957475478309, 118.8126747169648 32.06974225183082, 118.8126020467081 32.06999426522966, 118.8125957670705 32.07001405138625, 118.8125473248057 32.0701654860482, 118.8125473248057 32.0701654860482, 118.8123473946099 32.0701315437069, 118.8123698291441 32.07002480846294, 118.8123699736635 32.07002493298403)"
118.8085697,32.06498659,118.8145536,32.06914251,991,729.1053787,4,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8120670034818 32.0689716572771, 118.8121441297331 32.06890407400497, 118.8122033212763 32.06884384800642, 118.812597887503 32.06857424092726, 118.812597887503 32.06857424092726, 118.8128336228759 32.06878554826193, 118.8129107062547 32.06885418083957, 118.8131177457304 32.06906733586618, 118.8133328473033 32.06928983534003, 118.8134699971237 32.06932127540156, 118.8140589586296 32.06922062798256, 118.8141297690395 32.06923105817981, 118.8142588167033 32.06934963149834, 118.8143188672122 32.06936905878108, 118.814603911192 32.06930834818889, 118.8145528603567 32.06914218110676, 118.814553629476 32.06914251365634)"
118.8085697,32.06498659,118.8140884,32.07028647,943,785.4174683,3,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8117066586423 32.06853885863613, 118.8117066586423 32.06853885863613, 118.8120195250849 32.06879797215522, 118.8121441297331 32.06890407400497, 118.8131794438157 32.06978831536346, 118.8133622929263 32.06994064566532, 118.8135809899667 32.07012345456438, 118.8136768929082 32.07020086368986, 118.8139448784281 32.07041594359843, 118.8140883206447 32.07028611270888, 118.8140884135407 32.07028646775345)"
118.8085697,32.06498659,118.8127272,32.07076207,972,751.1421449,4,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.8127231651353 32.06957475478309, 118.8126747169648 32.06974225183082, 118.8126020467081 32.06999426522966, 118.8125957670705 32.07001405138625, 118.8125473248057 32.0701654860482, 118.8125114460367 32.07025592742308, 118.8123769198832 32.0704893199337, 118.8123006889037 32.07061887740568, 118.8122908180311 32.07067226788774, 118.81229619337 32.07069989947742, 118.812318588834 32.07082956749837, 118.8123221709786 32.07085869949704, 118.8123221709786 32.07085869949704, 118.8127202429101 32.07087913812666, 118.8127265359764 32.07076142442747, 118.8127271538912 32.07076206680908)"
118.8085697,32.06498659,118.8121754,32.06634008,700,372.0713971,3,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106738891026 32.06753320603301, 118.8106738891026 32.06753320603301, 118.8107196454876 32.06747653959525, 118.810786932403 32.06739802451358, 118.810919703714 32.06726392689667, 118.8109860876055 32.06719994271989, 118.8111636996399 32.06704974346923, 118.8115126348904 32.06674930568768, 118.8115942609479 32.06667717810507, 118.8118346504982 32.06646227774721, 118.8119431812023 32.06636842107327, 118.8120732374859 32.06625426972433, 118.8121745234561 32.06633933283359, 118.8121753952605 32.06634007708422)"
118.8085697,32.06498659,118.8121952,32.06670146,707,391.5973797,5,1,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106738891026 32.06753320603301, 118.8106738891026 32.06753320603301, 118.8107196454876 32.06747653959525, 118.810786932403 32.06739802451358, 118.810919703714 32.06726392689667, 118.8109860876055 32.06719994271989, 118.8111636996399 32.06704974346923, 118.8115126348904 32.06674930568768, 118.8115126348904 32.06674930568768, 118.811665923313 32.06688184414299, 118.8117609412489 32.06696830952507, 118.8117609412489 32.06696830952507, 118.8118470492305 32.06688861744982, 118.8121259929492 32.06664302394586, 118.8121950115937 32.06670077903781, 118.8121952236472 32.06670145884051)"
118.8085697,32.06498659,118.8135286,32.07055073,954,774.5211666,4,0,"LINESTRING (118.8085696643703 32.06498658648958, 118.8085696026073 32.06498649909901, 118.8085893330846 32.0650028428157, 118.8090030802269 32.06463155802106, 118.8093548802485 32.06431687043485, 118.8093548802485 32.06431687043485, 118.8098153229746 32.06570767338395, 118.8101199730422 32.06650486599235, 118.8102114004877 32.06666232901329, 118.810423778057 32.06719347322626, 118.8104972199523 32.06750292439172, 118.8104972199523 32.06750292439172, 118.8106074930462 32.0676285713962, 118.8106074930462 32.0676285713962, 118.8110629282288 32.06810698686408, 118.8112180227722 32.06826705180709, 118.8112870563802 32.06832400239595, 118.8116124929283 32.06859012093258, 118.8119477772038 32.06886411945367, 118.8119988747932 32.06890856659639, 118.8120670034818 32.0689716572771, 118.8122982791387 32.06918357993595, 118.8123941939984 32.06927162824115, 118.8127231651353 32.06957475478309, 118.813476990544 32.07019509772584, 118.813476990544 32.07019509772584, 118.8134518839212 32.07022985630147, 118.8133577364282 32.07034528545184, 118.8132169551518 32.07056320243967, 118.8132169551518 32.07056320243967, 118.8134311997175 32.07062121124341, 118.8135280265827 32.07055020606285, 118.8135285594847 32.07055073051627)"
